probe_id	path	profile	previous_runtime_class	current_runtime_class	previous_projection	current_projection	transition	fixture_comparable	complete_literal_equal	universe	measurement_ref	previous_measurement_ref
r4.error.filter-preserve-value-span	r4.error.filter-preserve-value-span	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.filter-preserve-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.filter-preserve-value-span
r4.error.map-detached-value-span	r4.error.map-detached-value-span	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-detached-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.map-detached-value-span
r4.error.map-detached-value-span	r4.error.map-detached-value-span	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-detached-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.map-detached-value-span
r4.error.map-detached-value-span	r4.error.map-detached-value-span	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-detached-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.map-detached-value-span
r4.error.map-detached-value-span	r4.error.map-detached-value-span	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-detached-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.map-detached-value-span
r4.error.map-changed-detached-value-span	r4.error.map-changed-detached-value-span	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-changed-detached-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.map-changed-detached-value-span
r4.error.map-changed-detached-value-span	r4.error.map-changed-detached-value-span	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-changed-detached-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.map-changed-detached-value-span
r4.error.map-changed-detached-value-span	r4.error.map-changed-detached-value-span	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-changed-detached-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.map-changed-detached-value-span
r4.error.map-changed-detached-value-span	r4.error.map-changed-detached-value-span	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-changed-detached-value-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.map-changed-detached-value-span
r4.error.join-retains-rhs-span	r4.error.join-retains-rhs-span	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-rhs-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.join-retains-rhs-span
r4.error.join-retains-rhs-span	r4.error.join-retains-rhs-span	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-rhs-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.join-retains-rhs-span
r4.error.join-retains-rhs-span	r4.error.join-retains-rhs-span	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-rhs-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.join-retains-rhs-span
r4.error.join-retains-rhs-span	r4.error.join-retains-rhs-span	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-rhs-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.join-retains-rhs-span
r4.error.join-retains-lhs-span	r4.error.join-retains-lhs-span	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-lhs-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.join-retains-lhs-span
r4.error.join-retains-lhs-span	r4.error.join-retains-lhs-span	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-lhs-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.join-retains-lhs-span
r4.error.join-retains-lhs-span	r4.error.join-retains-lhs-span	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-lhs-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.join-retains-lhs-span
r4.error.join-retains-lhs-span	r4.error.join-retains-lhs-span	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-lhs-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.join-retains-lhs-span
r4.error.with-keeps-invalid-earlier	r4.error.with-keeps-invalid-earlier	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.with-keeps-invalid-earlier	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.with-keeps-invalid-earlier
r4.error.with-keeps-invalid-earlier	r4.error.with-keeps-invalid-earlier	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.with-keeps-invalid-earlier	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.with-keeps-invalid-earlier
r4.error.with-keeps-invalid-earlier	r4.error.with-keeps-invalid-earlier	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.with-keeps-invalid-earlier	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.with-keeps-invalid-earlier
r4.error.with-keeps-invalid-earlier	r4.error.with-keeps-invalid-earlier	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.with-keeps-invalid-earlier	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.error.with-keeps-invalid-earlier
r4.join.removes-invalid-earlier	r4.join.removes-invalid-earlier	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.join.removes-invalid-earlier	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.join.removes-invalid-earlier
r4.join.removes-invalid-earlier	r4.join.removes-invalid-earlier	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.join.removes-invalid-earlier	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.join.removes-invalid-earlier
r4.join.removes-invalid-earlier	r4.join.removes-invalid-earlier	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.join.removes-invalid-earlier	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.join.removes-invalid-earlier
r4.join.removes-invalid-earlier	r4.join.removes-invalid-earlier	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.join.removes-invalid-earlier	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.join.removes-invalid-earlier
r4.origin.filter.f	r4.origin.filter.f	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.f	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.filter.f
r4.origin.filter.f	r4.origin.filter.f	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.f	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.filter.f
r4.origin.filter.f	r4.origin.filter.f	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.f	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.filter.f
r4.origin.filter.f	r4.origin.filter.f	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.f	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.filter.f
r4.origin.map.f	r4.origin.map.f	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.f	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.map.f
r4.origin.map.f	r4.origin.map.f	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.f	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.map.f
r4.origin.map.f	r4.origin.map.f	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.f	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.map.f
r4.origin.map.f	r4.origin.map.f	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.f	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.map.f
r4.origin.filter.g	r4.origin.filter.g	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.g	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.filter.g
r4.origin.filter.g	r4.origin.filter.g	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.g	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.filter.g
r4.origin.filter.g	r4.origin.filter.g	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.g	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.filter.g
r4.origin.filter.g	r4.origin.filter.g	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.g	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.filter.g
r4.origin.map.g	r4.origin.map.g	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.g	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.map.g
r4.origin.map.g	r4.origin.map.g	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.g	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.map.g
r4.origin.map.g	r4.origin.map.g	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.g	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.map.g
r4.origin.map.g	r4.origin.map.g	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.g	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.origin.map.g
r4.with.repr.json	r4.with.repr.json	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.json	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.json
r4.with.repr.json	r4.with.repr.json	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.json	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.json
r4.with.repr.json	r4.with.repr.json	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.json	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.json
r4.with.repr.json	r4.with.repr.json	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.json	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.json
r4.with.repr.cbor.encode	r4.with.repr.cbor.encode	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.cbor.encode	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.cbor.encode
r4.with.repr.cbor.encode	r4.with.repr.cbor.encode	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.cbor.encode	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.cbor.encode
r4.with.repr.cbor.encode	r4.with.repr.cbor.encode	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.cbor.encode	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.cbor.encode
r4.with.repr.cbor.encode	r4.with.repr.cbor.encode	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.cbor.encode	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.cbor.encode
r4.with.repr.repr	r4.with.repr.repr	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.repr	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.repr
r4.with.repr.repr	r4.with.repr.repr	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.repr	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.repr
r4.with.repr.repr	r4.with.repr.repr	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.repr	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.repr
r4.with.repr.repr	r4.with.repr.repr	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.repr	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.repr
r4.with.repr.calc.abs	r4.with.repr.calc.abs	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.calc.abs	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.calc.abs
r4.with.repr.calc.abs	r4.with.repr.calc.abs	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.calc.abs	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.calc.abs
r4.with.repr.calc.abs	r4.with.repr.calc.abs	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.calc.abs	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.calc.abs
r4.with.repr.calc.abs	r4.with.repr.calc.abs	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.calc.abs	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.calc.abs
r4.with.repr.text	r4.with.repr.text	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.text	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.text
r4.with.repr.text	r4.with.repr.text	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.text	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.text
r4.with.repr.text	r4.with.repr.text	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.text	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.text
r4.with.repr.text	r4.with.repr.text	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.text	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.text
r4.with.repr.(x => x)	r4.with.repr.(x => x)	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.(x => x)	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.(x => x)
r4.with.repr.(x => x)	r4.with.repr.(x => x)	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.(x => x)	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.(x => x)
r4.with.repr.(x => x)	r4.with.repr.(x => x)	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.(x => x)	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.(x => x)
r4.with.repr.(x => x)	r4.with.repr.(x => x)	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.(x => x)	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.with.repr.(x => x)
r4.repr.State	r4.repr.State	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.State
r4.repr.State	r4.repr.State	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.State
r4.repr.State	r4.repr.State	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.State
r4.repr.State	r4.repr.State	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.State
r4.cbor.delta.State	r4.cbor.delta.State	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.State
r4.cbor.delta.State	r4.cbor.delta.State	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.State
r4.cbor.delta.State	r4.cbor.delta.State	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.State
r4.cbor.delta.State	r4.cbor.delta.State	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.State
r4.repr.State-escaping	r4.repr.State-escaping	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State-escaping	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.State-escaping
r4.repr.State-escaping	r4.repr.State-escaping	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State-escaping	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.State-escaping
r4.repr.State-escaping	r4.repr.State-escaping	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State-escaping	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.State-escaping
r4.repr.State-escaping	r4.repr.State-escaping	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State-escaping	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.State-escaping
